,specObjID,ra,dec,u,g,r,i,z,redshift,velDisp,velDispErr,p_el,p_cw,p_acw,p_el_debiased,p_cs_debiased,spiral,elliptical,p_edge
26,351309936329779200,229.71562999999998,-0.66018706,19.02071,17.74117,17.04737,16.62169,16.32434,0.06983307,78.24982,11.78855,0.21400000154972101,0.679000020027161,0.0,0.0549999997019768,0.9039999842643741,1,0,0.0710000023245811
27,351285747073968128,229.80187,-0.8250434999999999,19.96152,18.2699,17.262829999999997,16.79735,16.44988,0.17061210000000002,66.90569,14.84379,0.6669999957084661,0.0280000008642673,0.0280000008642673,0.211999997496605,0.787999987602234,1,0,0.277999997138977
28,352485863747250176,229.80478,-0.72370297,19.718770000000003,18.431179999999998,17.78331,17.417679999999997,17.21234,0.1189667,115.9563,17.62771,0.46900001168251,0.0309999994933605,0.187999993562698,0.103000000119209,0.8000000119209291,1,0,0.25
29,352485588869343232,229.97142999999997,-0.67510757,19.066979999999997,17.95883,17.512610000000002,17.22481,17.003,0.03710405,71.4105,17.01406,0.06199999898672099,0.0309999994933605,0.0,0.0439999997615814,0.8930000066757199,1,0,0.843999981880188
30,352486413503064064,230.21582999999998,-0.72991094,18.43229,17.09021,16.319689999999998,15.922270000000001,15.626079999999998,0.1114134,154.3241,8.79393,0.23499999940395397,0.617999970912933,0.0,0.137999996542931,0.8619999885559079,1,0,0.146999999880791
31,351287671219316736,230.2883,-0.7359251,20.58814,18.482229999999998,17.35377,16.88593,16.47488,0.13703970000000001,170.4209,12.28762,0.890999972820282,0.0359999984502792,0.0,0.656000018119812,0.314000010490417,1,0,0.0549999997019768
32,352477342532134912,230.60307999999998,-0.73459678,18.0532,16.93884,16.37134,16.00121,15.7757,0.06678971,82.29607,8.417119,0.22200000286102303,0.621999979019165,0.0,0.101000003516674,0.8740000128746029,1,0,0.133000001311302
33,352442433037953024,231.14207000000002,-0.71935865,19.64275,18.0986,17.12408,16.62741,16.21045,0.11431720000000001,90.93833000000001,12.51624,0.303999990224838,0.46399998664856,0.0,0.11699999868869802,0.8410000205039979,1,0,0.195999994874001
34,352441883282139136,231.34866,-0.70995825,18.11424,16.50473,15.63759,15.16252,14.6845,0.0381603,118.2137,7.883519000000001,0.0810000002384186,0.0270000007003546,0.7839999794960021,0.0810000002384186,0.9190000295639041,1,0,0.10800000280141801
35,352434186700744704,231.35574,-0.76849891,21.23882,19.223979999999997,18.02168,17.479210000000002,17.00228,0.12262269999999999,186.7587,14.61309,0.7350000143051151,0.028999999165535,0.028999999165535,0.416999995708466,0.5830000042915339,1,0,0.206000000238419
36,352421267439118336,231.69586,-0.81527392,20.979960000000002,18.5228,17.35452,16.787329999999997,16.33936,0.1249173,199.1583,12.860330000000001,0.912999987602234,0.0,0.0,0.912999987602234,0.0,0,1,0.0
37,354742061439674368,233.37015,-0.64111068,20.586370000000002,18.65204,17.60722,17.07019,16.61666,0.08504513,162.3874,16.87298,0.202999994158745,0.0509999990463257,0.017000000923871997,0.10199999809265099,0.8980000019073491,1,0,0.7289999723434449
38,354736014125721600,233.3303,-0.75034804,20.94355,19.05322,17.755679999999998,17.17586,16.684060000000002,0.1593317,205.9147,17.125529999999998,0.361000001430511,0.0,0.0,0.0799999982118607,0.9200000166893009,1,0,0.6389999985694891
39,354694782439680000,234.52856,-0.68025978,19.54105,17.550539999999998,16.5403,16.09307,15.72569,0.1167431,152.2246,7.200398,0.9409999847412109,0.0,0.0,0.9409999847412109,0.0,0,1,0.0
40,354711549992003584,234.70985,-0.62963164,18.66783,17.18596,16.60192,16.26444,16.12837,0.038931,68.93719,44.62559,0.20700000226497697,0.75900000333786,0.0,0.20700000226497697,0.792999982833862,1,0,0.034000001847743995
41,354685436590843904,235.04007000000001,-0.77753003,19.548939999999998,17.62465,16.6465,16.132939999999998,15.73345,0.08156122,175.3965,9.870996,0.633000016212463,0.0329999998211861,0.100000001490116,0.393999993801117,0.5640000104904169,1,0,0.200000002980232
42,350237912090044416,227.02518999999998,-0.32958942,19.71554,18.12121,17.198610000000002,16.69685,16.34323,0.0952277,96.99351999999999,10.337760000000001,0.5669999718666079,0.0,0.104000002145767,0.156000003218651,0.843999981880188,1,0,0.328000009059906
43,350240385991206912,227.06371000000001,-0.22097764,18.79765,16.86625,15.894739999999999,15.461120000000001,15.10622,0.09346975,191.7991,6.208947,0.939000010490417,0.0,0.0299999993294477,0.848999977111816,0.150999993085861,0,1,0.0299999993294477
44,350226092340045824,227.20909,-0.39684050000000004,18.9899,17.26472,16.42959,16.01018,15.64755,0.09357496,140.265,10.13445,0.0,0.9340000152587891,0.0160000007599592,0.0,0.967000007629395,1,0,0.0160000007599592
45,350230215508649984,227.21795,-0.20588331,19.34059,18.1067,17.459039999999998,17.11542,16.805429999999998,0.09454859,64.24754,22.941570000000002,0.133000001311302,0.0,0.767000019550323,0.025000000372529,0.9750000238418579,1,0,0.100000001490116
46,350226916973766656,227.36737999999997,-0.26747824,19.20825,17.9389,17.31735,16.94689,16.70598,0.08818143,43.894859999999994,14.79706,0.301999986171722,0.0,0.44200000166893,0.0640000030398369,0.876999974250793,1,0,0.20900000631809199
47,350230765264463872,227.49312999999998,-0.2770301,21.49409,19.05375,17.507179999999998,16.936770000000003,16.578,0.2633497,318.9358,20.737289999999998,0.9409999847412109,0.0,0.0,0.9409999847412109,0.0,0,1,0.0
48,350219495270279168,227.5956,-0.297782,20.904510000000002,18.92069,17.85541,17.38907,16.99973,0.11276520000000001,162.0639,12.31443,0.870000004768372,0.0,0.0,0.768999993801117,0.11599999666214,0,1,0.0370000004768372
49,350219770148186112,227.7549,-0.30747702,19.815929999999998,17.85032,16.72709,16.28155,15.905029999999998,0.140983,204.4223,9.212,0.9430000185966491,0.0,0.028999999165535,0.9160000085830692,0.0839999988675117,0,1,0.028999999165535
50,350182936508655616,228.06673999999998,-0.22954277,19.72811,18.36621,17.60461,17.20414,16.97332,0.0909497,69.95399,22.26845,0.25,0.0359999984502792,0.0359999984502792,0.0430000014603138,0.957000017166138,1,0,0.679000020027161
51,351364637033261056,228.75373,-0.28481414,21.29924,19.30025,17.797620000000002,17.26566,16.86475,0.2369933,241.4052,16.83185,0.9350000023841859,0.0,0.0,0.9350000023841859,0.0,0,1,0.0
52,351365186789074944,228.83819,-0.26698005,19.46269,18.21181,17.68584,17.32273,17.11437,0.07851809,66.15113000000001,19.29252,0.767000019550323,0.0,0.0329999998211861,0.32400000095367404,0.675999999046326,1,0,0.200000002980232
53,351343746312333312,229.09625,-0.30143087,18.16483,16.24018,15.304260000000001,14.862689999999999,14.498879999999998,0.05090167,185.0843,5.081689,0.96399998664856,0.0,0.0,0.933000028133392,0.0670000016689301,0,1,0.0359999984502792
54,351342646800705536,229.09722000000002,-0.28106728,19.38717,17.08355,16.18545,15.768510000000001,15.433110000000001,0.1216608,149.8806,12.118260000000001,0.034000001847743995,0.0,0.9660000205039979,0.0299999993294477,0.970000028610229,1,0,0.0
55,351333575829776384,229.17422000000002,-0.39240578,20.20484,18.35718,17.360789999999998,16.887729999999998,16.480179999999997,0.1168362,140.0077,10.18695,0.345999985933304,0.0379999987781048,0.0,0.131999999284744,0.773999989032745,1,0,0.537999987602234
56,351327803393730560,229.31774,-0.27334884,19.98499,18.142039999999998,17.14951,16.71467,16.335079999999998,0.11886279999999999,133.029,10.56042,0.888999998569489,0.0,0.0,0.888999998569489,0.0,0,1,0.0
57,351328628027451392,229.3231,-0.21309651,20.26455,18.48958,17.39704,16.85792,16.417289999999998,0.12404480000000001,157.7522,13.74264,0.20499999821186102,0.0,0.0,0.0370000004768372,0.933000028133392,1,0,0.768999993801117
58,351311860475127808,229.81926,-0.34893979999999997,18.55505,16.485310000000002,15.5507,15.1237,14.76435,0.05066264,167.8766,5.701899,0.9089999794960021,0.0,0.0,0.856000006198883,0.11200000345706901,0,1,0.0610000006854534
59,352489712037947392,229.82043,-0.39369688,19.94191,17.80154,16.65815,16.18815,15.793439999999999,0.13706400000000002,255.1214,10.37857,0.8569999933242801,0.0,0.0,0.8569999933242801,0.0,0,1,0.0
60,351300865358850048,230.10231000000002,-0.22521664,17.30256,15.99649,15.318420000000001,14.97623,14.683810000000001,0.02870046,75.31567,4.015749,0.9440000057220459,0.0,0.0,0.9440000057220459,0.0560000017285347,0,1,0.0560000017285347
61,351302514626291712,230.06305,-0.3178134,18.86898,17.62529,16.89784,16.51514,16.254170000000002,0.11974939999999999,92.15887,16.326529999999998,0.0,0.0,0.9819999933242801,0.0,1.0,1,0,0.0179999992251396
62,351301689992570880,230.08095,-0.30945527,19.34785,17.97901,17.19645,16.79928,16.47042,0.11439769999999999,97.17236,12.97142,0.151999995112419,0.6669999957084661,0.0610000006854534,0.0410000011324883,0.9589999914169308,1,0,0.120999999344349
63,351287946097223680,230.11539,-0.30330502,19.27315,17.97876,17.33981,16.99782,16.80838,0.09290738,84.22861,13.61936,0.264999985694885,0.570999979972839,0.0,0.0480000004172325,0.9520000219345089,1,0,0.163000002503395
64,351289595364665344,230.36253,-0.25386658,20.37162,18.53208,17.54663,17.10719,16.77061,0.1148329,150.9743,11.359739999999999,0.3790000081062321,0.0689999982714653,0.0,0.0939999967813492,0.8130000233650211,1,0,0.48300001025199896
65,351290969754200064,230.45801,-0.26449977,20.24673,18.40705,17.33779,16.883020000000002,16.49503,0.1317046,158.5479,9.288677,0.537999987602234,0.0189999993890524,0.0379999987781048,0.144999995827675,0.855000019073486,1,0,0.404000014066696
66,352478991799576576,230.5984,-0.41001164,19.965310000000002,18.284570000000002,17.257,16.79737,16.38717,0.1308711,155.2607,12.20193,0.416999995708466,0.100000001490116,0.0329999998211861,0.06800000369548799,0.882000029087067,1,0,0.416999995708466
67,352480091311204352,230.62176000000002,-0.37764343,20.078129999999998,18.36068,17.30033,16.72459,16.29198,0.131951,154.8471,12.325389999999999,0.45199999213218706,0.0160000007599592,0.0649999976158142,0.144999995827675,0.855000019073486,1,0,0.46799999475479104
68,352472394729809920,230.79684,-0.32179032,19.86589,18.211170000000003,17.42484,17.04811,16.73303,0.1317495,159.1329,27.56573,0.0399999991059303,0.0,0.959999978542328,0.00700000021606684,0.992999970912933,1,0,0.0
69,352454527665858560,231.41147,-0.30357470000000003,19.9939,18.6151,17.97321,17.59068,17.30765,0.058300599999999994,69.41325,39.82922,0.323000013828278,0.0320000015199184,0.12899999320507002,0.119999997317791,0.802999973297119,1,0,0.45199999213218706
70,352450954253068288,231.6662,-0.40225684,20.9496,19.10655,17.858829999999998,17.35069,16.9505,0.1510096,177.5862,14.50252,0.5299999713897711,0.0,0.30300000309944203,0.172999992966652,0.781000018119812,1,0,0.13600000739097598
71,352446006450743296,231.71671,-0.34290286,19.193379999999998,17.99802,17.34986,16.96123,16.68874,0.09809822,114.2691,22.97289,0.3709999918937679,0.0,0.305999994277954,0.0930000022053719,0.842000007629395,1,0,0.273999989032745
72,352447655718184960,231.7563,-0.25728163,21.132070000000002,19.08044,17.6897,17.15239,16.72893,0.2037098,240.8208,18.21183,0.9660000205039979,0.034000001847743995,0.0,0.9499999880790709,0.0500000007450581,0,1,0.0
73,352450404497254400,231.88077,-0.22811817,19.564329999999998,18.462429999999998,17.94774,17.61009,17.46623,0.1234999,96.96857,23.69785,0.27599999308586104,0.0,0.5519999861717221,0.0329999998211861,0.876999974250793,1,0,0.103000000119209
74,352446831084464128,231.94915,-0.36415336,18.92047,17.69802,17.106820000000003,16.655179999999998,16.42326,0.07688753,71.82131,16.76381,0.303999990224838,0.0,0.39300000667572,0.14300000667572002,0.77700001001358,1,0,0.23199999332428
75,352424016218187776,232.12085,-0.27735895,20.26474,18.54239,17.63261,17.15621,16.800520000000002,0.12323699999999999,116.8282,18.69205,0.0509999990463257,0.779999971389771,0.017000000923871997,0.00700000021606684,0.9039999842643741,1,0,0.06800000369548799
76,352425665485629440,232.2247,-0.30615349999999997,20.02007,18.04964,17.00171,16.53829,16.12809,0.08580692,182.7962,9.354846,1.0,0.0,0.0,1.0,0.0,0,1,0.0
77,352412746224003072,232.24947999999998,-0.35935424,20.239420000000003,18.28246,17.338739999999998,16.89053,16.52629,0.07224432,111.3514,7.281949000000001,0.35699999332428,0.0,0.0,0.354999989271164,0.609000027179718,1,0,0.60699999332428
78,352414120613537792,232.25087000000002,-0.38604489,19.29574,18.22642,17.6154,17.21119,16.955679999999997,0.08946303,232.5231,48.68645,0.0570000000298023,0.028999999165535,0.8569999933242801,0.0140000004321337,0.957000017166138,1,0,0.028999999165535
79,352416869392607232,232.31522999999999,-0.21850459,19.52479,17.38095,16.315910000000002,15.815710000000001,15.458639999999999,0.08780144,145.3828,7.951961,0.546999990940094,0.0780000016093254,0.218999996781349,0.268999993801117,0.711000025272369,1,0,0.141000002622604
80,352415220125165568,232.29601,-0.20557149,18.747429999999998,16.70342,15.70183,15.21832,14.843820000000001,0.08856682,231.7425,6.918163000000001,1.0,0.0,0.0,1.0,0.0,0,1,0.0
81,352413570857723904,232.30309,-0.25219668,18.12898,16.01389,14.94444,14.442229999999999,14.06155,0.08854482,250.2752,7.897239,0.870000004768372,0.0,0.0,0.870000004768372,0.0,0,1,0.0
82,354721445596653568,234.44671,-0.34947409,19.635070000000002,18.36026,17.66619,17.235120000000002,16.96521,0.09560766,53.48854,22.02345,0.35699999332428,0.0,0.0359999984502792,0.063000001013279,0.9369999766349789,1,0,0.60699999332428
83,354709900724561920,234.63929,-0.27789959999999997,19.30453,17.99086,17.37061,16.99233,16.745929999999998,0.07871514,104.0653,20.14532,0.195999994874001,0.0390000008046627,0.118000000715256,0.0419999994337559,0.935999989509583,1,0,0.6269999742507929
84,354704128288516096,234.87385,-0.38424896,21.056729999999998,19.003729999999997,17.81595,17.27867,16.83783,0.1661278,229.7831,16.33759,0.8460000157356259,0.0,0.0379999987781048,0.736000001430511,0.17399999499320998,0,1,0.0379999987781048
85,354665095625730048,235.80532000000002,-0.41275249,18.77515,16.69256,15.663920000000001,15.19788,14.809370000000001,0.08146487,185.9521,8.965449000000001,0.577000021934509,0.0,0.0,0.375,0.625,1,0,0.42300000786781294
86,350240935747020800,226.2978,0.11728886,18.18262,16.290020000000002,15.415989999999999,14.977310000000001,14.638670000000001,0.05337188,144.1112,7.427453999999999,0.0769999995827675,0.0,0.8460000157356259,0.0419999994337559,0.9580000042915341,1,0,0.0769999995827675
87,350240111113299968,226.91007000000002,0.052905689000000006,21.612289999999998,19.119989999999998,17.61911,17.05126,16.70994,0.23546309999999998,240.11900000000003,16.49222,0.892000019550323,0.0,0.0,0.892000019550323,0.0,0,1,0.0
88,350275295485388800,227.45569,0.1877826,21.04662,18.78929,17.376170000000002,16.83885,16.4651,0.23937329999999998,221.0624,10.57656,0.8289999961853031,0.0,0.0,0.8289999961853031,0.0729999989271164,0,1,0.0729999989271164
89,350220045026093056,227.56457999999998,0.040282514,17.610979999999998,15.99128,15.155779999999998,14.724120000000001,14.40156,0.06302696,148.2548,6.313344,0.0,0.0,0.912000000476837,0.0,0.912000000476837,1,0,0.0
90,350208500154001408,227.71441000000002,0.17392259,18.55615,17.32723,16.90225,16.65506,16.59045,0.03873941,14.61336,29.99707,0.185000002384186,0.0,0.6299999952316279,0.0799999982118607,0.879999995231628,1,0,0.148000001907349
91,350202452840048640,227.84399,0.032558062,19.72251,18.23582,17.31221,16.80816,16.45381,0.1246983,67.59074,22.08525,0.11699999868869802,0.017000000923871997,0.6000000238418579,0.0179999992251396,0.96399998664856,1,0,0.25
92,350187609433073664,228.02057000000002,0.021305072,19.07674,17.45717,16.63235,16.185670000000002,15.83694,0.05309742,121.7095,7.297459,0.40500000119209295,0.0240000002086163,0.0710000023245811,0.298000007867813,0.6769999861717221,1,0,0.476000010967255
93,350198054793537536,227.96381,0.16267734,21.83675,19.18264,17.710810000000002,17.17635,16.81022,0.23503179999999999,204.58599999999998,16.03451,0.9679999947547909,0.0,0.0,0.9679999947547909,0.0320000015199184,0,1,0.0320000015199184
94,350325598142359552,228.59482000000003,0.17434943,18.88042,17.72951,17.37799,17.09844,17.07469,0.05223256,85.50764000000001,20.40494,0.135000005364418,0.0,0.458999991416931,0.034000001847743995,0.84799998998642,1,0,0.296999990940094
95,351378655806515200,228.78444,0.14788626,19.97416,17.97325,16.93564,16.48573,16.11251,0.12110230000000001,125.8429,8.357342,0.30000001192092896,0.0329999998211861,0.30000001192092896,0.0659999996423721,0.892000019550323,1,0,0.33300000429153404
96,351376731661166592,228.82265,0.11118617,21.87769,18.91189,17.6991,17.17364,16.80634,0.1708893,170.2171,9.323623,0.906000018119812,0.0,0.0,0.906000018119812,0.0,0,1,0.0
97,351389925800699904,228.9328,0.10602669,19.78152,17.78901,16.76888,16.30256,15.91766,0.10454680000000001,190.6586,8.925881,0.5,0.0,0.0,0.301999986171722,0.6980000138282779,1,0,0.5
98,351401195794884608,229.01757,0.049019735999999994,20.25732,18.30088,17.22873,16.77326,16.35639,0.11826969999999999,188.5822,11.23596,0.820999979972839,0.0,0.0710000023245811,0.507000029087067,0.493000000715256,1,0,0.10700000077486001
99,351386077510002688,229.01731,0.17357854,20.46624,18.60377,17.575120000000002,17.13081,16.785439999999998,0.12173959999999999,156.7413,9.123069000000001,0.384999990463257,0.0379999987781048,0.0,0.27200001478195196,0.647000014781952,1,0,0.5
100,351398996771629056,229.08299,0.059590963,19.55578,17.53182,16.44631,15.970270000000001,15.573089999999999,0.1173254,276.2363,8.917489999999999,0.9409999847412109,0.0,0.0,0.9380000233650211,0.0329999998211861,0,1,0.028999999165535
101,351410816521627648,229.09913999999998,0.032366782999999996,20.76885,18.72268,17.69751,17.236179999999997,16.83371,0.11269610000000001,132.1832,10.48139,0.777999997138977,0.0740000009536743,0.0370000004768372,0.40200001001358004,0.527999997138977,1,0,0.0740000009536743
102,351412190911162368,229.10606,0.060458526,20.43682,18.51351,17.47032,17.04223,16.65917,0.11664880000000001,176.5104,10.54705,0.25,0.0,0.0,0.170000001788139,0.8059999942779541,1,0,0.7269999980926509
103,351408067742558208,229.10908999999998,0.11874671,19.62267,18.34368,17.61086,17.18768,16.90448,0.1167859,106.91,11.70505,0.0149999996647239,0.9549999833106991,0.0,0.00400000018998981,0.995999991893768,1,0,0.0299999993294477
104,351409442132092928,229.13144,0.11339888,20.78971,18.592270000000003,17.53646,17.13289,16.79179,0.1259198,137.0558,9.490161,0.6669999957084661,0.0560000017285347,0.0,0.209999993443489,0.790000021457672,1,0,0.277999997138977
105,351409717009999872,229.1495,0.16661312,19.60047,17.54547,16.56945,16.11909,15.7774,0.07132106,169.21200000000002,6.397467,0.894999980926514,0.0,0.0,0.894999980926514,0.0,0,1,0.0
106,351416314079766528,229.1802,0.093185604,19.572979999999998,18.05973,17.13457,16.66101,16.29291,0.13339289999999998,161.7036,12.32951,0.125,0.0419999994337559,0.5,0.017000000923871997,0.982999980449677,1,0,0.33300000429153404
107,351423460905347072,229.36382999999998,0.11941262,17.210620000000002,16.10365,15.64509,15.357679999999998,15.201989999999999,0.03423896,46.8266,12.54941,0.0,0.0209999997168779,0.957000017166138,0.0,0.9789999723434449,1,0,0.0
108,351414939690231808,229.28984,0.12908534,19.60797,17.57345,16.51257,16.05799,15.68251,0.1189287,231.7968,8.567366,0.26300001144409196,0.0529999993741512,0.26300001144409196,0.131999999284744,0.848999977111816,1,0,0.404000014066696
109,351422911149533184,229.29062000000002,0.2066652,20.35152,18.32731,17.283820000000002,16.84992,16.4771,0.12094690000000001,167.0013,9.228035,0.416999995708466,0.0,0.0419999994337559,0.382999986410141,0.616999983787537,1,0,0.541999995708466
110,351422086515812352,229.30517000000003,0.15545134,20.50028,18.29595,17.24618,16.80659,16.42386,0.11858319999999999,171.0769,10.47173,0.709999978542328,0.0649999976158142,0.0,0.351000010967255,0.5950000286102289,1,0,0.194000005722046
111,351433081632090112,229.63732000000002,0.045306642,18.00637,16.70836,16.24624,16.00391,15.891370000000002,0.02784701,13.200470000000001,34.64779,0.10700000077486001,0.35699999332428,0.10700000077486001,0.0820000022649765,0.8460000157356259,1,0,0.35699999332428
112,351430882608834560,229.62203,0.098942258,19.81758,18.43337,17.58229,17.10249,16.80157,0.1463336,103.9081,14.299970000000002,0.53600001335144,0.14300000667572002,0.0179999992251396,0.12800000607967402,0.7509999871253971,1,0,0.23199999332428
113,351432806754183168,229.64572,0.13411262,19.54885,17.9787,17.19547,16.78707,16.50254,0.09167638,72.14883,13.266929999999999,0.239999994635582,0.0,0.0,0.0509999990463257,0.901000022888184,1,0,0.720000028610229
114,351434181143717888,229.70828999999998,0.010946202,18.05839,16.31956,15.47988,15.05831,14.715639999999999,0.03904339,143.4875,5.639732,0.166999995708466,0.0329999998211861,0.699999988079071,0.166999995708466,0.8330000042915341,1,0,0.100000001490116
115,351442702358833152,230.08605,0.17566361,19.36917,17.98143,17.18659,16.75551,16.44117,0.12948010000000001,108.7851,14.674579999999999,0.11699999868869802,0.717000007629395,0.0,0.0179999992251396,0.96399998664856,1,0,0.150000005960464
116,351443526992553984,230.15757999999997,0.15772107,20.5391,18.458920000000003,17.33201,16.84371,16.457,0.1297615,188.0118,12.09538,0.697000026702881,0.0,0.0,0.46900001168251,0.531000018119812,1,0,0.30300000309944203
117,352479541555390464,230.71822999999998,0.027120482999999997,19.285970000000002,17.9293,17.35855,17.00862,16.79693,0.0711014,49.55008,23.507179999999998,0.0419999994337559,0.777999997138977,0.0140000004321337,0.0109999999403954,0.861000001430511,1,0,0.0419999994337559
